stop_id,parent_station,stop_name,route_type,name,geometry,lat,lon
780008220101,000000082201,"Göddingen, Wöppenberg",3,Bus,"c(10.761010533588, 53.256709991183)",53.256709991183,10.761010533588
780008220201,000000082202,"Göddingen, Am Fischteich",3,Bus,"c(10.764489753737, 53.253495214574)",53.253495214574,10.764489753737
780008230101,000000082301,"Barskamp, Markt",3,Bus,"c(10.78382147144, 53.244166739574)",53.244166739574,10.78382147144
780008230201,000000082302,"Barskamp, Grundschule",3,Bus,"c(10.773317519999, 53.242310535775)",53.242310535775,10.773317519999
780008230301,000000082303,"Barskamp, Walmsburger Straße",3,Bus,"c(10.785146532122, 53.243607689682)",53.243607689682,10.785146532122
780008230401,000000082304,"Barskamp, Hohe Luft",3,Bus,"c(10.777001825395, 53.241563661468)",53.241563661468,10.777001825395
780008240101,000000082401,"Walmsburg, Bruchdorfer Straße",3,Bus,"c(10.8481875967, 53.239069624066)",53.239069624066,10.8481875967
780008240201,000000082402,"Walmsburg, Kateminer Straße",3,Bus,"c(10.843663965122, 53.239076812244)",53.239076812244,10.843663965122
780008300101,000000081300,"Bockelkathen, Auf dem Kreuze",3,Bus,"c(10.569192634041, 53.303315905339)",53.303315905339,10.569192634041
780008300201,000000083200,"Rullstorf, Am Neetzekanal",3,Bus,"c(10.559022640021, 53.296763510321)",53.296763510321,10.559022640021
780008310101,000000083101,"Lüdersburg, Kirchtwiete",3,Bus,"c(10.574433741987, 53.321803576395)",53.321803576395,10.574433741987
780008310301,000000083103,"Lüdersburg, Abzweigung Jürgenstorf",3,Bus,"c(10.59492706585, 53.330436671889)",53.330436671889,10.59492706585
780008320101,000000083201,"Jürgenstorf, Jürgenstorfer Straße",3,Bus,"c(10.597769120489, 53.325348302147)",53.325348302147,10.597769120489
780008330101,000000083301,"Hittbergen, Schönfeld",3,Bus,"c(10.614723253998, 53.363698263986)",53.363698263986,10.614723253998
780008330201,000000083302,"Hittbergen, Kirche",3,Bus,"c(10.58979190975, 53.344523898184)",53.344523898184,10.58979190975
780008330301,000000083303,"Hittbergen, Feldstraße",3,Bus,"c(10.594744493263, 53.344448790392)",53.344448790392,10.594744493263
780008330401,000000083304,"Hittbergen, Roggenberg",3,Bus,"c(10.596128516264, 53.348132636136)",53.348132636136,10.596128516264
780008330501,000000083305,"Hittbergen, Im Kamp",3,Bus,"c(10.583823359441, 53.344738104856)",53.344738104856,10.583823359441
780008340101,000000083401,"Brackede, Pferdekoppel",3,Bus,"c(10.706854914525, 53.353411121472)",53.353411121472,10.706854914525
780008340201,000000083402,"Brackede, Abzweig Garlstorf",3,Bus,"c(10.699601967155, 53.348167762729)",53.348167762729,10.699601967155
780008350101,000000083501,"Barförde, Barförder Elbdeich 22",3,Bus,"c(10.628121717445, 53.367973360855)",53.367973360855,10.628121717445
780008350201,000000083502,"Barförde, Poggenort",3,Bus,"c(10.6430361494, 53.360427027991)",53.360427027991,10.6430361494
780008350501,000000083505,"Barförde, Feuerwehr",3,Bus,"c(10.632216741561, 53.367405180234)",53.367405180234,10.632216741561
780008350601,000000083506,"Barförde, Hinter den Höfen",3,Bus,"c(10.637613549104, 53.367483983489)",53.367483983489,10.637613549104
780008350701,000000083507,"Barförde, Elbdeich 15",3,Bus,"c(10.638037706388, 53.362877154475)",53.362877154475,10.638037706388
780008360101,000000083601,"Neu Jürgenstorf, Ahrenschulter",3,Bus,"c(10.623703133241, 53.316191316901)",53.316191316901,10.623703133241
780008370101,000000083701,"Rosenthal, L 219",3,Bus,"c(10.633982471874, 53.315403862586)",53.315403862586,10.633982471874
780008370201,000000083702,"Rosenthal, Ortsmitte",3,Bus,"c(10.63369810405, 53.311103271314)",53.311103271314,10.63369810405
780008410201,000000084102,"Vogelsang, Ort",3,Bus,"c(10.659112869239, 53.32455545822)",53.32455545822,10.659112869239
780008410301,000000084103,Vogelsang 11,3,Bus,"c(10.650629878747, 53.32409806172)",53.32409806172,10.650629878747
780008420101,000000084201,"Radegast, Elbuferstraße 41",3,Bus,"c(10.718490968031, 53.347708373044)",53.347708373044,10.718490968031
780008420201,000000084202,"Radegast, Zum Kirchplatz",3,Bus,"c(10.724607484431, 53.345211707036)",53.345211707036,10.724607484431
780008430101,000000084301,"Neu Jürgenstorf, Ort",3,Bus,"c(10.60935415128, 53.308540760081)",53.308540760081,10.60935415128
780008430301,000000084303,"Neu Jürgenstorf, Rosenthaler Weg",3,Bus,"c(10.611981915986, 53.307004531736)",53.307004531736,10.611981915986
780008500301,000000080530,"Dahlenburg, Ehrenfriedhof",3,Bus,"c(10.730576279049, 53.188830358756)",53.188830358756,10.730576279049
780008500401,000000018500,"Dahlenburg, Markt",3,Bus,"c(10.742527328062, 53.186894658925)",53.186894658925,10.742527328062
780008500501,000000085005,"Dahlenburg, Schulzentrum",3,Bus,"c(10.747369567075, 53.183822125137)",53.183822125137,10.747369567075
780008500601,000000085060,"Dahlenburg, Grundschule",3,Bus,"c(10.742360249315, 53.187939563748)",53.187939563748,10.742360249315
780008500701,000000085070,"Dahlenburg, Quickborn",3,Bus,"c(10.753068067837, 53.186353496801)",53.186353496801,10.753068067837
780008500801,000000088508,"Dahlenburg, Mittelfeld",3,Bus,"c(10.724019335024, 53.191351887154)",53.191351887154,10.724019335024
780008500901,000000018509,"Marienau, Drosselstraße 7",3,Bus,"c(10.727039980961, 53.201723684963)",53.201723684963,10.727039980961
780008501001,000000018501,"Marienau, Gymnasium",3,Bus,"c(10.725274145966, 53.203591550438)",53.203591550438,10.725274145966
780008501101,000000088501,Bf. Dahlenburg,3,Bus,"c(10.705181656249, 53.169884365099)",53.169884365099,10.705181656249
780008501201,000000085212,"Dahlenburg, Fliederweg",3,Bus,"c(10.731187461174, 53.184319133326)",53.184319133326,10.731187461174
780008540101,000000085401,Boitze,3,Bus,"c(10.748102773125, 53.148888819276)",53.148888819276,10.748102773125
780008550101,000000085501,Neetzendorf (Nord),3,Bus,"c(10.766706614434, 53.1632805691)",53.1632805691,10.766706614434
780008550201,000000085522,"Neetzendorf, Ort",3,Bus,"c(10.762656178463, 53.161138854478)",53.161138854478,10.762656178463
780008550301,000000085503,"Neetzendorf, Mühle",3,Bus,"c(10.765762651318, 53.169423561035)",53.169423561035,10.765762651318
780008560101,000000085601,"Süschendorf, Kreuzung",3,Bus,"c(10.780955618742, 53.170823843186)",53.170823843186,10.780955618742
780008560201,000000085602,Mücklingen,3,Bus,"c(10.784696758676, 53.180239897493)",53.180239897493,10.784696758676
780008560301,000000085633,"Seedorf bei Boitze, Ort",3,Bus,"c(10.718261231919, 53.164483998637)",53.164483998637,10.718261231919
780008560401,000000085604,"Süschendorf, Ort",3,Bus,"c(10.784031571143, 53.167821127399)",53.167821127399,10.784031571143
780008570101,000000085701,"Tosterglope, Gut Horndorf",3,Bus,"c(10.796038745577, 53.197126268723)",53.197126268723,10.796038745577
780008580101,000000085801,"Dahlem, Steinweg",3,Bus,"c(10.747543580319, 53.203176966639)",53.203176966639,10.747543580319
780008590301,000000085903,"Wiecheln, Abzweig K 26",3,Bus,"c(10.67672656768, 53.224055509904)",53.224055509904,10.67672656768
780008590401,000000085904,"Ellringen, Ellringer Neetzetal",3,Bus,"c(10.703263960138, 53.223373441197)",53.223373441197,10.703263960138
780008590501,000000085905,"Ellringen, Kettelberg",3,Bus,"c(10.704437855255, 53.226160474178)",53.226160474178,10.704437855255
780008640101,000000086401,"Dahlenburg, Abzweigung Dumstorf",3,Bus,"c(10.699381318086, 53.189234739714)",53.189234739714,10.699381318086
780008640201,000000086402,"Dumstorf, Am Kirchkamp",3,Bus,"c(10.695840474578, 53.17837541201)",53.17837541201,10.695840474578
780008670101,000000086701,Becklingen,3,Bus,"c(10.63856396768, 53.169328169377)",53.169328169377,10.63856396768
780008680201,000000086802,"Bavendorf, B 216",3,Bus,"c(10.638293352794, 53.197145395722)",53.197145395722,10.638293352794
780008680301,000000086803,"Bavendorf, Im Dorfe",3,Bus,"c(10.638908141398, 53.195609218167)",53.195609218167,10.638908141398
780008690101,000000018691,"Radenbeck, Linnenkamp",3,Bus,"c(10.627573013649, 53.221475188962)",53.221475188962,10.627573013649
780008690201,000000086902,"Radenbeck, Im Siek",3,Bus,"c(10.626523231538, 53.217876945596)",53.217876945596,10.626523231538
780008690301,000000086903,"Radenbeck, Dorfstraße",3,Bus,"c(10.630144077647, 53.224513420644)",53.224513420644,10.630144077647
780008700101,000000087001,"Tosterglope, Neuhauser Straße",3,Bus,"c(10.823281310058, 53.209599334943)",53.209599334943,10.823281310058
780008700201,000000087002,"Tosterglope, Siedlung",3,Bus,"c(10.815803771975, 53.206586176829)",53.206586176829,10.815803771975
780008710201,000000087102,"Nahrendorf, Im Klint",3,Bus,"c(10.814744120175, 53.174079038797)",53.174079038797,10.814744120175
780008710301,000000087103,"Nahrendorf, Tangsehler Weg",3,Bus,"c(10.818801499245, 53.174879856329)",53.174879856329,10.818801499245
780008710401,000000087104,Eichdorf,3,Bus,"c(10.833765816375, 53.162419157574)",53.162419157574,10.833765816375
780008720101,000000087201,Harmstorf bei Dahlem,3,Bus,"c(10.755700896882, 53.214892476986)",53.214892476986,10.755700896882
780008730101,000000087301,Köstorf 6 (K 11),3,Bus,"c(10.753847477176, 53.228885100872)",53.228885100872,10.753847477176
780008730201,000000087302,"Köstorf, Abzw. Barskamp",3,Bus,"c(10.755839658106, 53.232917731097)",53.232917731097,10.755839658106
780008730301,000000087303,"Neestahl, Kleinmoor",3,Bus,"c(10.866009999861, 53.178382078357)",53.178382078357,10.866009999861
780008730401,000000087304,"Neestahl, Abzweig Tangsehl",3,Bus,"c(10.872175121954, 53.17156307073)",53.17156307073,10.872175121954
780008740101,000000087401,"Köhlingen, Abzweig Ventschau",3,Bus,"c(10.839365913815, 53.213261260751)",53.213261260751,10.839365913815
780008740201,000000087402,"Köhlingen, Abzweig Köhlingen",3,Bus,"c(10.839405074265, 53.213476339621)",53.213476339621,10.839405074265
780008760201,000000087602,Lüben,3,Bus,"c(10.854292440191, 53.157122410815)",53.157122410815,10.854292440191
780008770101,000000087701,"Pommoißel, Abzweig Pommoißel",3,Bus,"c(10.867897075879, 53.146080417903)",53.146080417903,10.867897075879
780008770201,000000087702,"Pommoißel, Pommoißeler Straße",3,Bus,"c(10.867037841519, 53.163133137982)",53.163133137982,10.867037841519
780008770301,000000087703,"Pommoißel, Göhrder Bahnhofstraße",3,Bus,"c(10.861677845378, 53.165742413462)",53.165742413462,10.861677845378
780008780001,000000087800,"Kovahl, Alter Rundling",3,Bus,"c(10.859361491949, 53.182718928077)",53.182718928077,10.859361491949
780008780201,000000087802,Nieperfitz,3,Bus,"c(10.881482583085, 53.157657313187)",53.157657313187,10.881482583085
780008790101,000000087901,"Ventschau, Am Dicken Busch",3,Bus,"c(10.851533927894, 53.204508247243)",53.204508247243,10.851533927894
780008790201,000000087902,"Ventschau, Ortsmitte",3,Bus,"c(10.85693313345, 53.201296749936)",53.201296749936,10.85693313345
780008790301,000000087903,"Ventschau, Am Bach",3,Bus,"c(10.866045066593, 53.206052154543)",53.206052154543,10.866045066593
780008910101,000000089101,"Adendorf, An der Bünte",3,Bus,"c(10.459183232559, 53.280827818496)",53.280827818496,10.459183232559
780008910501,000000089105,"Adendorf, Danziger Weg",3,Bus,"c(10.438221451399, 53.281702662136)",53.281702662136,10.438221451399
780008910601,000000089106,"Adendorf, Friedhof",3,Bus,"c(10.448220811505, 53.285643351725)",53.285643351725,10.448220811505
780008910701,000000018910,"Adendorf, Robert-Koch-Straße",3,Bus,"c(10.451855384889, 53.284484842166)",53.284484842166,10.451855384889
780008910801,000000089108,"Adendorf, DRK-Heim",3,Bus,"c(10.446565481723, 53.280145912574)",53.280145912574,10.446565481723
780008910901,000000089109,"Adendorf, Grüner Weg",3,Bus,"c(10.432346913679, 53.272832122604)",53.272832122604,10.432346913679
780008911001,000000089110,"Erbstorf, Heinrich-Heine-Siedlung",3,Bus,"c(10.464645679801, 53.278774854908)",53.278774854908,10.464645679801
780008911101,000000089111,"Adendorf, Heinrich-Hille-Straße",3,Bus,"c(10.442823016068, 53.28610420919)",53.28610420919,10.442823016068
780008911301,000000089113,"Adendorf, Kastanienallee",3,Bus,"c(10.454774256948, 53.283892104744)",53.283892104744,10.454774256948
780008911401,000000089114,"Adendorf, Katzenweg",3,Bus,"c(10.457262325523, 53.286943987354)",53.286943987354,10.457262325523
780008911501,000000089115,"Adendorf, Kirchweg",3,Bus,"c(10.436596527763, 53.278855656584)",53.278855656584,10.436596527763
780008911601,000000089116,"Adendorf, Kreuzkamp",3,Bus,"c(10.436608726424, 53.286367982867)",53.286367982867,10.436608726424
780008911701,000000089117,"Adendorf, Lindenweg",3,Bus,"c(10.437522704606, 53.272949526883)",53.272949526882996,10.437522704606
780008911801,000000089118,"Adendorf, Neue Straße",3,Bus,"c(10.43089047189, 53.274557000169)",53.274557000169,10.43089047189
780008911901,000000089119,"Adendorf, Rauher Weg",3,Bus,"c(10.434943422023, 53.276503210141)",53.276503210141,10.434943422023
780008912101,000000089121,"Adendorf, Sportzentrum",3,Bus,"c(10.454861400277, 53.289103052825)",53.289103052825,10.454861400277
780008912201,000000089122,"Adendorf, Steinweg",3,Bus,"c(10.442276930819, 53.275237490753)",53.275237490753,10.442276930819
780008912301,000000089123,"Adendorf, Teichaue",3,Bus,"c(10.449032484087, 53.286586026118)",53.286586026118,10.449032484087
780008912401,000000089124,"Adendorf, Von-Stauffenberg-Straße",3,Bus,"c(10.440424493471, 53.282116381934)",53.282116381934,10.440424493471
780008912501,000000089125,"Adendorf, Weinbergsweg",3,Bus,"c(10.432735917132, 53.285354227141)",53.285354227141,10.432735917132
780008912601,000000089126,"Adendorf, Weinbergsweg (Schule)",3,Bus,"c(10.432616306661, 53.282228465201)",53.282228465201,10.432616306661
780008913101,000000089131,"Adendorf, Elba",3,Bus,"c(10.427078926545, 53.296484093252)",53.296484093252,10.427078926545
780008913201,000000089132,"Adendorf, Dorfstraße",3,Bus,"c(10.426541144302, 53.285752034646)",53.285752034646,10.426541144302
780008913302,000000089133,"Adendorf, Virchowstraße",3,Bus,"c(10.44696434083, 53.281300294011)",53.281300294011,10.44696434083
780008913601,000000089136,"Adendorf, Moorchaussee",3,Bus,"c(10.447867962572, 53.288954566788)",53.288954566788,10.447867962572
780008913701,000000089137,"Adendorf, Im Gutspark",3,Bus,"c(10.446858806277, 53.28616312134)",53.28616312134,10.446858806277
780008913801,000000089138,"Lüneburg, Artlenburger Landstraße",3,Bus,"c(10.427423305148, 53.278929931785)",53.278929931785,10.427423305148
780008913901,000000089139,"Adendorf, Königsberger Weg",3,Bus,"c(10.439931152019, 53.283497234223)",53.283497234223,10.439931152019
780008914201,000000089142,"Adendorf, Röthenweg",3,Bus,"c(10.432755761504, 53.285947078027)",53.285947078027,10.432755761504
780008914401,000000089144,"Adendorf, Kornblumenweg",3,Bus,"c(10.432826680342, 53.287617659073)",53.287617659073,10.432826680342
780008914501,000000089145,"Adendorf, Robert-Schumann-Straße",3,Bus,"c(10.433818106946, 53.289906204119)",53.289906204119,10.433818106946
780008914601,000000089146,"Adendorf, Röntgenstraße",3,Bus,"c(10.448849871373, 53.282077161881)",53.282077161881,10.448849871373
780008920101,000000089201,"Brietlingen, Schierenweg",3,Bus,"c(10.437321150184, 53.313830170999)",53.313830170999,10.437321150184
780008920201,000000089202,"Brietlingen, Stettiner Ring",3,Bus,"c(10.444808873889, 53.313389206306)",53.313389206306,10.444808873889
780008930201,000000089302,"Brietlingen, Grundschule",3,Bus,"c(10.446689621479, 53.33349541089)",53.33349541089,10.446689621479
780008930301,000000089303,"Brietlingen, Ort",3,Bus,"c(10.445680651617, 53.330739912164)",53.330739912164,10.445680651617
780008930401,000000089304,"Brietlingen, Scharnebecker Straße",3,Bus,"c(10.447924434889, 53.331835958042)",53.331835958042,10.447924434889
780008930501,000000089305,"Brietlingen, Ritzkamper Weg",3,Bus,"c(10.458872610268, 53.327137545823)",53.327137545823,10.458872610268
780008930601,000000089306,"Brietlingen, Abzw. Bennerstedt",3,Bus,"c(10.48704558121, 53.314604223493)",53.314604223493,10.48704558121
780008930701,000000089307,"Brietlingen, Denkmal",3,Bus,"c(10.443558659451, 53.333245796644)",53.333245796644,10.443558659451
780008930801,000000089308,"Brietlingen, Moorweg",3,Bus,"c(10.440048682282, 53.31729287777)",53.31729287777,10.440048682282
780008930901,000000089309,"Brietlingen, Am Sportplatz",3,Bus,"c(10.435983833363, 53.318689827831)",53.318689827831,10.435983833363
780008940101,000000089401,"Lüdershausen, Alte Salzstraße",3,Bus,"c(10.454423885554, 53.349899899968)",53.349899899968,10.454423885554
780008950101,000000089501,"Marienthal, Alte Salzstraße",3,Bus,"c(10.474087560705, 53.362230118413)",53.362230118413,10.474087560705
780008960101,000000089601,"Artlenburg, Ost",3,Bus,"c(10.504423151591, 53.367926038769)",53.367926038769,10.504423151591
780008960201,000000089602,"Artlenburg, Hopfenhof",3,Bus,"c(10.486566684837, 53.372454256362)",53.372454256362,10.486566684837
780008960401,000000089604,"Artlenburg, Mühle",3,Bus,"c(10.498949376703, 53.368641947502)",53.368641947502,10.498949376703
780008960501,000000089605,"Artlenburg, Grünstraße",3,Bus,"c(10.491959217101, 53.371973575973)",53.371973575973,10.491959217101
780008960801,000000089608,"Artlenburg, Große Straße",3,Bus,"c(10.486870809604, 53.370832960419)",53.370832960419,10.486870809604
780008960901,000000089609,"Artlenburg, B 209",3,Bus,"c(10.493707070152, 53.368249408809)",53.368249408809,10.493707070152
780008970501,000000089705,"Artlenburg, Elbdeich",3,Bus,"c(10.482719615521, 53.375036222495)",53.375036222495,10.482719615521
780009030102,000000090301,"Melbeck, Grundschule",3,Bus,"c(10.404822115466, 53.179046691907)",53.179046691907,10.404822115466
780009030201,000000090302,"Melbeck, Floetstraße",3,Bus,"c(10.409292406895, 53.179892493292)",53.179892493292,10.409292406895
780009030501,000000090305,"Melbeck, Am Rischpool",3,Bus,"c(10.379370048377, 53.181114594702)",53.181114594702,10.379370048377
780009030601,000000090306,"Melbeck, Gymnasium",3,Bus,"c(10.415435713327, 53.178390789006)",53.178390789006,10.415435713327
780009030701,000000090307,"Melbeck, Ätzberg",3,Bus,"c(10.396806081872, 53.177712183476)",53.177712183476,10.396806081872
780009030801,000000090308,"Melbeck, Am Diemel",3,Bus,"c(10.40087113438, 53.180360317201)",53.180360317201,10.40087113438
780009030901,000000090309,"Melbeck, Deutsch-Evern-Weg",3,Bus,"c(10.415738650606, 53.186223268047)",53.186223268047,10.415738650606
780009050101,000000090501,"Oerzen, Fliederstraße",3,Bus,"c(10.32751694494, 53.192532458174)",53.192532458174,10.32751694494
780009050201,000000090502,"Oerzen, Im Dorfe",3,Bus,"c(10.324038212914, 53.193263129794)",53.193263129794,10.324038212914
780009060101,000000090601,"Embsen, Schulzentrum",3,Bus,"c(10.353313626579, 53.180218447883)",53.180218447883,10.353313626579
780009060201,000000090602,"Melbeck, Danziger Straße",3,Bus,"c(10.372845561496, 53.181037238852)",53.181037238852,10.372845561496
780009060301,000000090603,"Embsen, Forsthaus",3,Bus,"c(10.345424675002, 53.16521991103)",53.16521991103,10.345424675002
780009060401,000000090604,"Embsen, Amselweg",3,Bus,"c(10.344744504751, 53.171679742594)",53.171679742594,10.344744504751
780009060501,000000090605,"Embsen, Querlberg",3,Bus,"c(10.350925445935, 53.17372153797)",53.17372153797,10.350925445935
780009060601,000000090606,"Embsen, Bahnhofstraße",3,Bus,"c(10.345295960736, 53.177352833313)",53.177352833313,10.345295960736
780009060701,000000090607,"Embsen, Siedlung",3,Bus,"c(10.361901912013, 53.180758542159)",53.180758542159,10.361901912013
780009070101,000000090701,Heinsen,3,Bus,"c(10.344787699734, 53.15919731157)",53.15919731157,10.344787699734
780009080101,000000090801,"Kolkhagen, Wiesenweg",3,Bus,"c(10.382839711364, 53.160172183028)",53.160172183028,10.382839711364
780009080201,000000090802,"Kolkhagen, Kampweg",3,Bus,"c(10.381881914953, 53.157352612623)",53.157352612623,10.381881914953
780009090101,000000090912,"Barnstedt, Große Hof",3,Bus,"c(10.374533284201, 53.134181053853)",53.134181053853,10.374533284201
780009090201,000000090922,"Barnstedt, Bokenkamp",3,Bus,"c(10.363649497377, 53.145790807077)",53.145790807077,10.363649497377
780009090301,000000090913,"Barnstedt, Abzweigung Betzendorf",3,Bus,"c(10.372599710551, 53.135398556884)",53.135398556884,10.372599710551
780009090401,000000090914,"Barnstedt, Hauptstraße",3,Bus,"c(10.369269620962, 53.142041882685)",53.142041882685,10.369269620962
780009090501,000000090910,"Barnstedt, Bauerholzweg",3,Bus,"c(10.37238341914, 53.138456410296)",53.138456410296,10.37238341914
780009130301,000000091303,"Soderstorf, Friedhof",3,Bus,"c(10.135542018956, 53.135119991227)",53.135119991227,10.135542018956
780009140101,000000091401,Neu Oerzen,3,Bus,"c(10.318617879249, 53.179493479983)",53.179493479983,10.318617879249
780009150101,000000091501,"Drögennindorf, Ortsmitte (B209)",3,Bus,"c(10.292012313643, 53.150795609961)",53.150795609961,10.292012313643
780009150201,000000091502,"Drögennindorf, Celler Landstraße",3,Bus,"c(10.296391745598, 53.15078393431)",53.15078393431,10.296391745598
780009150301,000000091503,"Drögennindorf, Bahnhof",3,Bus,"c(10.300850242347, 53.147949548251)",53.147949548251,10.300850242347
780009160201,000000091602,"Betzendorf, Dorfstraße",3,Bus,"c(10.311117583634, 53.13711625413)",53.13711625413,10.311117583634
780009160301,000000091603,"Betzendorf, Grundschule",3,Bus,"c(10.312890864357, 53.13597341792)",53.13597341792,10.312890864357
780009160401,000000091605,"Betzendorf, Im Dorfe",3,Bus,"c(10.312009899694, 53.1374658713)",53.1374658713,10.312009899694
780009170101,000000091701,Marxen am Berge,3,Bus,"c(10.248027830127, 53.160844234367)",53.160844234367,10.248027830127
780009180101,000000091801,"Betzendorf, Abzweigung Glüsingen",3,Bus,"c(10.310503830716, 53.124811790864)",53.124811790864,10.310503830716
780009180301,000000091803,"Tellmer, Tellmer Dorfstraße",3,Bus,"c(10.302349269819, 53.111547673612)",53.111547673612,10.302349269819
780009180401,000000091804,"Tellmer, Rosengarten",3,Bus,"c(10.297786819318, 53.105352040903)",53.105352040903,10.297786819318
780009180501,000000091805,"Hohenesch, Abzweigung",3,Bus,"c(10.307928816253, 53.118729435628)",53.118729435628,10.307928816253
780009190101,000000091910,"Wetzen, Kreuzung",3,Bus,"c(10.210757726731, 53.177440168888)",53.177440168888,10.210757726731
780009190201,000000091920,"Wetzen, Dorfstraße",3,Bus,"c(10.238109704394, 53.174678679131)",53.174678679131,10.238109704394
780009200101,000000019200,"Diersbüttel, Ortsmitte",3,Bus,"c(10.261221145066, 53.099859295675)",53.099859295675,10.261221145066
780009200201,000000019202,"Diersbüttel, Siedlung",3,Bus,"c(10.276939861873, 53.102782892834)",53.102782892834,10.276939861873
780009200301,000000019203,Diersbüttel 15,3,Bus,"c(10.2574321219, 53.100483515969)",53.100483515969,10.2574321219
780009210102,000000092101,"Neu Oldendorf, Ort",3,Bus,"c(10.201895203157, 53.169136926039)",53.169136926039,10.201895203157
780009210201,000000092102,"Neu Oldendorf, L 234",3,Bus,"c(10.210942161422, 53.171777027725)",53.171777027725,10.210942161422
780009210302,000000092103,Neu Oldendorf 34,3,Bus,"c(10.204476059028, 53.164644728855)",53.164644728855,10.204476059028
780009220101,000000092201,"Rehlingen, Denkmal",3,Bus,"c(10.219930683158, 53.10642750657)",53.10642750657,10.219930683158
780009230101,000000092301,"Oldendorf (Luhe), Ortsmitte",3,Bus,"c(10.213862659508, 53.15550930398)",53.15550930398,10.213862659508
780009230201,000000092302,"Oldendorf (Luhe), Salzhausener Straße",3,Bus,"c(10.213250979941, 53.159792953684)",53.159792953684,10.213250979941
780009240101,000000092401,Bockum,3,Bus,"c(10.203531695053, 53.090814704816)",53.090814704816,10.203531695053
780009250101,000000092501,"Amelinghausen, Bahnhof",3,Bus,"c(10.216288615175, 53.130278285977)",53.130278285977,10.216288615175
780009250301,000000092503,"Amelinghausen, Kirche",3,Bus,"c(10.212736807936, 53.124590324512)",53.124590324512,10.212736807936
780009250401,000000092504,"Amelinghausen, Grundschule",3,Bus,"c(10.217862263628, 53.1256971964)",53.1256971964,10.217862263628
780009250501,000000092505,"Amelinghausen, Oldendorfer Straße",3,Bus,"c(10.214453829022, 53.134089202278)",53.134089202278,10.214453829022
780009250601,000000092506,"Oldendorf (Luhe), Abzw.Wohlenbüttel",3,Bus,"c(10.211081767169, 53.143819664155)",53.143819664155,10.211081767169
780009260102,000000092601,"Rehrhof, Munsterstraße",3,Bus,"c(10.146508825506, 53.095251061927)",53.095251061927,10.146508825506
780009260202,000000092602,"Ehlbeck, Apfelstraße",3,Bus,"c(10.157866305909, 53.08846429788)",53.08846429788,10.157866305909
780009260302,000000092603,"Ehlbeck, Finkenberg",3,Bus,"c(10.151346331352, 53.086892099416)",53.086892099416,10.151346331352
780009270201,000000092702,"Etzen, Dehnsener Straße",3,Bus,"c(10.191068842983, 53.125429241387)",53.125429241387,10.191068842983
780009290101,000000092910,"Raven, Ravener Dorfstraße",3,Bus,"c(10.158963775927, 53.173103158505)",53.173103158505,10.158963775927
780009300101,000000093001,"Dehnsen, Kastanienweg",3,Bus,"c(10.168919791525, 53.126736217888)",53.126736217888,10.168919791525
780009310101,000000093101,"Soderstorf, Grundschule",3,Bus,"c(10.146024305168, 53.14270264244)",53.14270264244,10.146024305168
780009310201,000000093102,"Soderstorf, Moorweg",3,Bus,"c(10.145398424477, 53.140525039767)",53.140525039767,10.145398424477
780009320101,000000093201,Schwindebeck,3,Bus,"c(10.1166918562, 53.125027245628)",53.125027245628,10.1166918562
780009360101,000000093601,"Rolfsen, Alte Rolfsener Straße",3,Bus,"c(10.157829213223, 53.1637417004)",53.1637417004,10.157829213223
780009370001,000000093700,"Hoopte, Schleuse",3,Bus,"c(10.149642681068, 53.405748968704)",53.405748968704,10.149642681068
780009370101,000000093701,"Hoopte, Hoopter Elbdeich 52",3,Bus,"c(10.163998021921, 53.397855098111)",53.397855098111,10.163998021921
780009370201,000000093702,"Hoopte, Elbfähre",3,Bus,"c(10.17419063961, 53.394556299224)",53.394556299224,10.17419063961
780009370301,000000093703,"Hoopte, Katende",3,Bus,"c(10.155527954383, 53.402079854774)",53.402079854774,10.155527954383
780009370401,000000093704,"Hoopte, Sportplatz",3,Bus,"c(10.160577977438, 53.39924526101)",53.39924526101,10.160577977438
780009380001,000000093800,"Stöckte, Hafen",3,Bus,"c(10.182401388862, 53.390314797017)",53.390314797017,10.182401388862
780009380101,000000093801,"Stöckte, Rohrleuen",3,Bus,"c(10.188502092547, 53.387001323779)",53.387001323779,10.188502092547
780009380201,000000093802,"Stöckte, Alte Schule",3,Bus,"c(10.197727499, 53.386882114322)",53.386882114322,10.197727499
780009380301,000000093803,"Stöckte, Querweg",3,Bus,"c(10.191009548257, 53.383139378393)",53.383139378393,10.191009548257
780009380401,000000093804,"Stöckte, Sportplatzweg",3,Bus,"c(10.190915484843, 53.379770635713)",53.379770635713,10.190915484843
780009380501,000000093805,"Stöckte, Am Großen Brack",3,Bus,"c(10.192420115011, 53.3766105685)",53.3766105685,10.192420115011
780009400101,000000094001,"Roydorf, Ilmer Drift",3,Bus,"c(10.203705795646, 53.341470342869)",53.341470342869,10.203705795646
780009400301,000000094003,"Winsen, ZOB",3,Bus,"c(10.208690826906, 53.361638147658)",53.361638147658,10.208690826906
780009400401,000000094004,"Winsen, Stadthalle",3,Bus,"c(10.207386134552, 53.350562797596)",53.350562797596,10.207386134552
780009400501,000000094005,"Winsen, Bahnhofstraße",3,Bus,"c(10.206016512784, 53.357900139848)",53.357900139848,10.206016512784
